date,store,category,qty,price,revenue
2024-07-27,S4,B,27,35.0,945.0
2024-07-27,S4,C,75,12.0,900.0
2024-07-27,S5,A,41,20.0,820.0
2024-07-27,S5,B,28,35.0,980.0
2024-07-27,S5,C,73,12.0,876.0
2024-07-28,S1,A,51,20.0,1020.0
2024-07-28,S1,B,21,35.0,735.0
2024-07-28,S1,C,58,12.0,696.0
2024-07-28,S2,A,48,20.0,960.0
2024-07-28,S2,B,17,35.0,595.0
2024-07-28,S2,C,68,12.0,816.0
2024-07-28,S3,A,33,20.0,660.0
2024-07-28,S3,B,25,35.0,875.0
2024-07-28,S3,C,75,12.0,900.0
2024-07-28,S4,A,41,20.0,820.0
2024-07-28,S4,B,24,35.0,840.0
2024-07-28,S4,C,75,12.0,900.0
2024-07-28,S5,A,43,20.0,860.0
2024-07-28,S5,B,24,35.0,840.0
2024-07-28,S5,C,73,12.0,876.0
2024-07-29,S1,A,37,20.0,740.0
2024-07-29,S1,B,17,35.0,595.0
2024-07-29,S1,C,80,12.0,960.0
2024-07-29,S2,A,32,20.0,640.0
2024-07-29,S2,B,21,35.0,735.0
2024-07-29,S2,C,65,12.0,780.0
2024-07-29,S3,A,39,20.0,780.0
2024-07-29,S3,B,23,35.0,805.0
2024-07-29,S3,C,59,12.0,708.0
2024-07-29,S4,A,35,20.0,700.0
2024-07-29,S4,B,20,35.0,700.0
2024-07-29,S4,C,56,12.0,672.0
2024-07-29,S5,A,38,20.0,760.0
2024-07-29,S5,B,19,35.0,665.0
2024-07-29,S5,C,73,12.0,876.0
2024-07-30,S1,A,22,20.0,440.0
2024-07-30,S1,B,18,35.0,630.0
2024-07-30,S1,C,78,12.0,936.0
2024-07-30,S2,A,26,20.0,520.0
2024-07-30,S2,B,13,35.0,455.0
2024-07-30,S2,C,58,12.0,696.0
2024-07-30,S3,A,37,20.0,740.0
2024-07-30,S3,B,21,35.0,735.0
2024-07-30,S3,C,61,12.0,732.0
2024-07-30,S4,A,32,20.0,640.0
2024-07-30,S4,B,13,35.0,455.0
2024-07-30,S4,C,56,12.0,672.0
2024-07-30,S5,A,31,20.0,620.0
2024-07-30,S5,B,16,35.0,560.0
2024-07-30,S5,C,78,12.0,936.0
2024-07-31,S1,A,40,20.0,800.0
2024-07-31,S1,B,12,35.0,420.0
2024-07-31,S1,C,64,12.0,768.0
2024-07-31,S2,A,32,20.0,640.0
2024-07-31,S2,B,17,35.0,595.0
2024-07-31,S2,C,53,12.0,636.0
2024-07-31,S3,A,35,20.0,700.0
2024-07-31,S3,B,22,35.0,770.0
2024-07-31,S3,C,67,12.0,804.0
2024-07-31,S4,A,39,20.0,780.0
2024-07-31,S4,B,24,35.0,840.0
2024-07-31,S4,C,64,12.0,768.0
2024-07-31,S5,A,31,20.0,620.0
2024-07-31,S5,B,25,35.0,875.0
2024-07-31,S5,C,82,12.0,984.0
2024-08-01,S1,A,36,20.0,720.0
2024-08-01,S1,B,18,35.0,630.0
2024-08-01,S1,C,53,12.0,636.0
2024-08-01,S2,A,38,20.0,760.0
2024-08-01,S2,B,16,35.0,560.0
2024-08-01,S2,C,48,12.0,576.0
2024-08-01,S3,A,31,20.0,620.0
2024-08-01,S3,B,23,35.0,805.0
2024-08-01,S3,C,72,12.0,864.0
2024-08-01,S4,A,35,20.0,700.0
2024-08-01,S4,B,16,35.0,560.0
2024-08-01,S4,C,70,12.0,840.0
2024-08-01,S5,A,47,20.0,940.0
2024-08-01,S5,B,17,35.0,595.0
2024-08-01,S5,C,71,12.0,852.0
2024-08-02,S1,A,45,20.0,900.0
2024-08-02,S1,B,21,35.0,735.0
2024-08-02,S1,C,66,12.0,792.0
2024-08-02,S2,A,44,20.0,880.0
2024-08-02,S2,B,15,35.0,525.0
2024-08-02,S2,C,60,12.0,720.0
2024-08-02,S3,A,33,20.0,660.0
2024-08-02,S3,B,26,35.0,910.0
2024-08-02,S3,C,76,12.0,912.0
2024-08-02,S4,A,33,20.0,660.0
2024-08-02,S4,B,33,35.0,1155.0
2024-08-02,S4,C,79,12.0,948.0
2024-08-02,S5,A,24,20.0,480.0
2024-08-02,S5,B,18,35.0,630.0
2024-08-02,S5,C,65,12.0,780.0
2024-08-03,S1,A,36,20.0,720.0
2024-08-03,S1,B,25,35.0,875.0
2024-08-03,S1,C,74,12.0,888.0
2024-08-03,S2,A,41,20.0,820.0
2024-08-03,S2,B,23,35.0,805.0
2024-08-03,S2,C,70,12.0,840.0
2024-08-03,S3,A,42,20.0,840.0
2024-08-03,S3,B,27,35.0,945.0
2024-08-03,S3,C,92,12.0,1104.0
2024-08-03,S4,A,46,20.0,920.0
2024-08-03,S4,B,21,35.0,735.0
2024-08-03,S4,C,66,12.0,792.0
2024-08-03,S5,A,38,20.0,760.0
2024-08-03,S5,B,22,35.0,770.0
2024-08-03,S5,C,78,12.0,936.0
2024-08-04,S1,A,36,20.0,720.0
2024-08-04,S1,B,19,35.0,665.0
2024-08-04,S1,C,61,12.0,732.0
2024-08-04,S2,A,37,20.0,740.0
2024-08-04,S2,B,16,35.0,560.0
2024-08-04,S2,C,70,12.0,840.0
2024-08-04,S3,A,25,20.0,500.0
2024-08-04,S3,B,25,35.0,875.0
2024-08-04,S3,C,76,12.0,912.0
2024-08-04,S4,A,40,20.0,800.0
2024-08-04,S4,B,18,35.0,630.0
2024-08-04,S4,C,52,12.0,624.0
2024-08-04,S5,A,34,20.0,680.0
2024-08-04,S5,B,25,35.0,875.0
2024-08-04,S5,C,54,12.0,648.0
2024-08-05,S1,A,27,20.0,540.0
2024-08-05,S1,B,17,35.0,595.0
2024-08-05,S1,C,59,12.0,708.0
2024-08-05,S2,A,34,20.0,680.0
2024-08-05,S2,B,26,35.0,910.0
2024-08-05,S2,C,82,12.0,984.0
2024-08-05,S3,A,27,20.0,540.0
2024-08-05,S3,B,18,35.0,630.0
2024-08-05,S3,C,54,12.0,648.0
2024-08-05,S4,A,30,20.0,600.0
2024-08-05,S4,B,23,35.0,805.0
2024-08-05,S4,C,47,12.0,564.0
2024-08-05,S5,A,33,20.0,660.0
2024-08-05,S5,B,17,35.0,595.0
2024-08-05,S5,C,54,12.0,648.0
2024-08-06,S1,A,36,20.0,720.0
2024-08-06,S1,B,20,35.0,700.0
2024-08-06,S1,C,45,12.0,540.0
2024-08-06,S2,A,29,20.0,580.0
2024-08-06,S2,B,33,35.0,1155.0
2024-08-06,S2,C,56,12.0,672.0
2024-08-06,S3,A,37,20.0,740.0
2024-08-06,S3,B,10,35.0,350.0
2024-08-06,S3,C,45,12.0,540.0
2024-08-06,S4,A,42,20.0,840.0
2024-08-06,S4,B,14,35.0,490.0
2024-08-06,S4,C,57,12.0,684.0
2024-08-06,S5,A,26,20.0,520.0
2024-08-06,S5,B,23,35.0,805.0
2024-08-06,S5,C,60,12.0,720.0
2024-08-07,S1,A,36,20.0,720.0
2024-08-07,S1,B,16,35.0,560.0
2024-08-07,S1,C,53,12.0,636.0
2024-08-07,S2,A,27,20.0,540.0
2024-08-07,S2,B,15,35.0,525.0
2024-08-07,S2,C,61,12.0,732.0
2024-08-07,S3,A,37,20.0,740.0
2024-08-07,S3,B,15,35.0,525.0
2024-08-07,S3,C,46,12.0,552.0
2024-08-07,S4,A,31,20.0,620.0
2024-08-07,S4,B,19,35.0,665.0
2024-08-07,S4,C,48,12.0,576.0
2024-08-07,S5,A,31,20.0,620.0
2024-08-07,S5,B,10,35.0,350.0
2024-08-07,S5,C,56,12.0,672.0
2024-08-08,S1,A,30,20.0,600.0
2024-08-08,S1,B,24,35.0,840.0
2024-08-08,S1,C,69,12.0,828.0
2024-08-08,S2,A,32,20.0,640.0
2024-08-08,S2,B,20,35.0,700.0
2024-08-08,S2,C,61,12.0,732.0
2024-08-08,S3,A,41,20.0,820.0
2024-08-08,S3,B,16,35.0,560.0
2024-08-08,S3,C,65,12.0,780.0
2024-08-08,S4,A,32,20.0,640.0
2024-08-08,S4,B,16,35.0,560.0
2024-08-08,S4,C,59,12.0,708.0
2024-08-08,S5,A,35,20.0,700.0
2024-08-08,S5,B,13,35.0,455.0
2024-08-08,S5,C,46,12.0,552.0
2024-08-09,S1,A,42,20.0,840.0
2024-08-09,S1,B,18,35.0,630.0
2024-08-09,S1,C,72,12.0,864.0
2024-08-09,S2,A,41,20.0,820.0
2024-08-09,S2,B,19,35.0,665.0
2024-08-09,S2,C,67,12.0,804.0
2024-08-09,S3,A,39,20.0,780.0
2024-08-09,S3,B,29,35.0,1015.0
2024-08-09,S3,C,77,12.0,924.0
2024-08-09,S4,A,44,20.0,880.0
2024-08-09,S4,B,23,35.0,805.0
2024-08-09,S4,C,68,12.0,816.0
2024-08-09,S5,A,36,20.0,720.0
2024-08-09,S5,B,20,35.0,700.0
2024-08-09,S5,C,63,12.0,756.0
2024-08-10,S1,A,34,20.0,680.0
2024-08-10,S1,B,14,35.0,490.0
2024-08-10,S1,C,61,12.0,732.0
2024-08-10,S2,A,36,20.0,720.0
2024-08-10,S2,B,27,35.0,945.0
2024-08-10,S2,C,78,12.0,936.0
2024-08-10,S3,A,37,20.0,740.0
2024-08-10,S3,B,24,35.0,840.0
2024-08-10,S3,C,71,12.0,852.0
2024-08-10,S4,A,34,20.0,680.0
2024-08-10,S4,B,21,35.0,735.0
2024-08-10,S4,C,75,12.0,900.0
2024-08-10,S5,A,40,20.0,800.0
2024-08-10,S5,B,20,35.0,700.0
2024-08-10,S5,C,68,12.0,816.0
2024-08-11,S1,A,27,20.0,540.0
2024-08-11,S1,B,23,35.0,805.0
2024-08-11,S1,C,95,12.0,1140.0
2024-08-11,S2,A,33,20.0,660.0
2024-08-11,S2,B,22,35.0,770.0
2024-08-11,S2,C,70,12.0,840.0
2024-08-11,S3,A,35,20.0,700.0
2024-08-11,S3,B,21,35.0,735.0
2024-08-11,S3,C,64,12.0,768.0
2024-08-11,S4,A,35,20.0,700.0
2024-08-11,S4,B,18,35.0,630.0
2024-08-11,S4,C,62,12.0,744.0
2024-08-11,S5,A,36,20.0,720.0
2024-08-11,S5,B,22,35.0,770.0
2024-08-11,S5,C,63,12.0,756.0
2024-08-12,S1,A,26,20.0,520.0
2024-08-12,S1,B,20,35.0,700.0
2024-08-12,S1,C,49,12.0,588.0
2024-08-12,S2,A,32,20.0,640.0
2024-08-12,S2,B,19,35.0,665.0
2024-08-12,S2,C,46,12.0,552.0
2024-08-12,S3,A,36,20.0,720.0
2024-08-12,S3,B,29,35.0,1015.0
2024-08-12,S3,C,64,12.0,768.0
2024-08-12,S4,A,37,20.0,740.0
2024-08-12,S4,B,11,35.0,385.0
2024-08-12,S4,C,61,12.0,732.0
2024-08-12,S5,A,45,20.0,900.0
2024-08-12,S5,B,22,35.0,770.0
2024-08-12,S5,C,52,12.0,624.0
2024-08-13,S1,A,27,20.0,540.0
2024-08-13,S1,B,13,35.0,455.0
2024-08-13,S1,C,55,12.0,660.0
2024-08-13,S2,A,27,20.0,540.0
2024-08-13,S2,B,14,35.0,490.0
2024-08-13,S2,C,35,12.0,420.0
2024-08-13,S3,A,19,20.0,380.0
2024-08-13,S3,B,17,35.0,595.0
2024-08-13,S3,C,68,12.0,816.0
2024-08-13,S4,A,30,20.0,600.0
2024-08-13,S4,B,8,35.0,280.0
2024-08-13,S4,C,46,12.0,552.0
2024-08-13,S5,A,25,20.0,500.0
2024-08-13,S5,B,19,35.0,665.0
2024-08-13,S5,C,37,12.0,444.0
2024-08-14,S1,A,23,20.0,460.0
2024-08-14,S1,B,12,35.0,420.0
2024-08-14,S1,C,68,12.0,816.0
2024-08-14,S2,A,27,20.0,540.0
2024-08-14,S2,B,8,35.0,280.0
2024-08-14,S2,C,57,12.0,684.0
2024-08-14,S3,A,30,20.0,600.0
2024-08-14,S3,B,14,35.0,490.0
2024-08-14,S3,C,54,12.0,648.0
2024-08-14,S4,A,31,20.0,620.0
2024-08-14,S4,B,20,35.0,700.0
2024-08-14,S4,C,71,12.0,852.0
2024-08-14,S5,A,41,20.0,820.0
2024-08-14,S5,B,20,35.0,700.0
2024-08-14,S5,C,52,12.0,624.0
2024-08-15,S1,A,45,20.0,900.0
2024-08-15,S1,B,20,35.0,700.0
2024-08-15,S1,C,59,12.0,708.0
2024-08-15,S2,A,33,20.0,660.0
2024-08-15,S2,B,24,35.0,840.0
2024-08-15,S2,C,70,12.0,840.0
2024-08-15,S3,A,31,20.0,620.0
2024-08-15,S3,B,19,35.0,665.0
2024-08-15,S3,C,59,12.0,708.0
2024-08-15,S4,A,33,20.0,660.0
2024-08-15,S4,B,21,35.0,735.0
2024-08-15,S4,C,65,12.0,780.0
2024-08-15,S5,A,40,20.0,800.0
2024-08-15,S5,B,21,35.0,735.0
2024-08-15,S5,C,72,12.0,864.0
2024-08-16,S1,A,45,20.0,900.0
2024-08-16,S1,B,17,35.0,595.0
2024-08-16,S1,C,75,12.0,900.0
2024-08-16,S2,A,53,20.0,1060.0
2024-08-16,S2,B,20,35.0,700.0
2024-08-16,S2,C,58,12.0,696.0
2024-08-16,S3,A,50,20.0,1000.0
2024-08-16,S3,B,31,35.0,1085.0
2024-08-16,S3,C,66,12.0,792.0
2024-08-16,S4,A,45,20.0,900.0
2024-08-16,S4,B,40,35.0,1400.0
2024-08-16,S4,C,72,12.0,864.0
2024-08-16,S5,A,48,20.0,960.0
2024-08-16,S5,B,19,35.0,665.0
2024-08-16,S5,C,53,12.0,636.0
2024-08-17,S1,A,32,20.0,640.0
2024-08-17,S1,B,25,35.0,875.0
2024-08-17,S1,C,84,12.0,1008.0
2024-08-17,S2,A,50,20.0,1000.0
2024-08-17,S2,B,23,35.0,805.0
2024-08-17,S2,C,58,12.0,696.0
2024-08-17,S3,A,45,20.0,900.0
2024-08-17,S3,B,23,35.0,805.0
2024-08-17,S3,C,70,12.0,840.0
2024-08-17,S4,A,50,20.0,1000.0
2024-08-17,S4,B,21,35.0,735.0
2024-08-17,S4,C,65,12.0,780.0
2024-08-17,S5,A,38,20.0,760.0
2024-08-17,S5,B,19,35.0,665.0
2024-08-17,S5,C,67,12.0,804.0
2024-08-18,S1,A,35,20.0,700.0
2024-08-18,S1,B,27,35.0,945.0
2024-08-18,S1,C,76,12.0,912.0
2024-08-18,S2,A,35,20.0,700.0
2024-08-18,S2,B,25,35.0,875.0
2024-08-18,S2,C,71,12.0,852.0
2024-08-18,S3,A,43,20.0,860.0
2024-08-18,S3,B,26,35.0,910.0
2024-08-18,S3,C,55,12.0,660.0
2024-08-18,S4,A,34,20.0,680.0
2024-08-18,S4,B,22,35.0,770.0
2024-08-18,S4,C,52,12.0,624.0
2024-08-18,S5,A,40,20.0,800.0
2024-08-18,S5,B,24,35.0,840.0
2024-08-18,S5,C,60,12.0,720.0
2024-08-19,S1,A,35,20.0,700.0
2024-08-19,S1,B,15,35.0,525.0
2024-08-19,S1,C,40,12.0,480.0
2024-08-19,S2,A,27,20.0,540.0
2024-08-19,S2,B,14,35.0,490.0
2024-08-19,S2,C,46,12.0,552.0
2024-08-19,S3,A,35,20.0,700.0
2024-08-19,S3,B,16,35.0,560.0
2024-08-19,S3,C,56,12.0,672.0
2024-08-19,S4,A,36,20.0,720.0
2024-08-19,S4,B,23,35.0,805.0
2024-08-19,S4,C,70,12.0,840.0
2024-08-19,S5,A,41,20.0,820.0
2024-08-19,S5,B,17,35.0,595.0
2024-08-19,S5,C,59,12.0,708.0
2024-08-20,S1,A,21,20.0,420.0
2024-08-20,S1,B,16,35.0,560.0
2024-08-20,S1,C,50,12.0,600.0
2024-08-20,S2,A,22,20.0,440.0
2024-08-20,S2,B,22,35.0,770.0
2024-08-20,S2,C,47,12.0,564.0
2024-08-20,S3,A,25,20.0,500.0
2024-08-20,S3,B,24,35.0,840.0
2024-08-20,S3,C,55,12.0,660.0
2024-08-20,S4,A,30,20.0,600.0
2024-08-20,S4,B,19,35.0,665.0
2024-08-20,S4,C,48,12.0,576.0
2024-08-20,S5,A,27,20.0,540.0
2024-08-20,S5,B,27,35.0,945.0
2024-08-20,S5,C,61,12.0,732.0
2024-08-21,S1,A,21,20.0,420.0
2024-08-21,S1,B,22,35.0,770.0
2024-08-21,S1,C,66,12.0,792.0
2024-08-21,S2,A,24,20.0,480.0
2024-08-21,S2,B,16,35.0,560.0
2024-08-21,S2,C,56,12.0,672.0
2024-08-21,S3,A,34,20.0,680.0
2024-08-21,S3,B,22,35.0,770.0
2024-08-21,S3,C,54,12.0,648.0
2024-08-21,S4,A,28,20.0,560.0
2024-08-21,S4,B,18,35.0,630.0
2024-08-21,S4,C,44,12.0,528.0
2024-08-21,S5,A,29,20.0,580.0
2024-08-21,S5,B,15,35.0,525.0
2024-08-21,S5,C,53,12.0,636.0
2024-08-22,S1,A,32,20.0,640.0
2024-08-22,S1,B,17,35.0,595.0
2024-08-22,S1,C,58,12.0,696.0
2024-08-22,S2,A,38,20.0,760.0
2024-08-22,S2,B,15,35.0,525.0
2024-08-22,S2,C,60,12.0,720.0
2024-08-22,S3,A,33,20.0,660.0
2024-08-22,S3,B,8,35.0,280.0
2024-08-22,S3,C,58,12.0,696.0
2024-08-22,S4,A,52,20.0,1040.0
2024-08-22,S4,B,20,35.0,700.0
2024-08-22,S4,C,49,12.0,588.0
2024-08-22,S5,A,35,20.0,700.0
2024-08-22,S5,B,26,35.0,910.0
2024-08-22,S5,C,64,12.0,768.0
2024-08-23,S1,A,44,20.0,880.0
2024-08-23,S1,B,22,35.0,770.0
2024-08-23,S1,C,66,12.0,792.0
2024-08-23,S2,A,48,20.0,960.0
2024-08-23,S2,B,21,35.0,735.0
2024-08-23,S2,C,79,12.0,948.0
2024-08-23,S3,A,38,20.0,760.0
2024-08-23,S3,B,20,35.0,700.0
2024-08-23,S3,C,69,12.0,828.0
2024-08-23,S4,A,37,20.0,740.0
2024-08-23,S4,B,21,35.0,735.0
2024-08-23,S4,C,64,12.0,768.0
2024-08-23,S5,A,48,20.0,960.0
2024-08-23,S5,B,29,35.0,1015.0
2024-08-23,S5,C,81,12.0,972.0
2024-08-24,S1,A,36,20.0,720.0
2024-08-24,S1,B,31,35.0,1085.0
2024-08-24,S1,C,71,12.0,852.0
2024-08-24,S2,A,42,20.0,840.0
2024-08-24,S2,B,23,35.0,805.0
2024-08-24,S2,C,90,12.0,1080.0
2024-08-24,S3,A,35,20.0,700.0
2024-08-24,S3,B,13,35.0,455.0
2024-08-24,S3,C,83,12.0,996.0
2024-08-24,S4,A,42,20.0,840.0
2024-08-24,S4,B,21,35.0,735.0
2024-08-24,S4,C,62,12.0,744.0
2024-08-24,S5,A,38,20.0,760.0
2024-08-24,S5,B,20,35.0,700.0
2024-08-24,S5,C,73,12.0,876.0
2024-08-25,S1,A,41,20.0,820.0
2024-08-25,S1,B,15,35.0,525.0
2024-08-25,S1,C,63,12.0,756.0
2024-08-25,S2,A,34,20.0,680.0
2024-08-25,S2,B,16,35.0,560.0
2024-08-25,S2,C,59,12.0,708.0
2024-08-25,S3,A,35,20.0,700.0
2024-08-25,S3,B,18,35.0,630.0
2024-08-25,S3,C,83,12.0,996.0
2024-08-25,S4,A,34,20.0,680.0
2024-08-25,S4,B,23,35.0,805.0
2024-08-25,S4,C,71,12.0,852.0
2024-08-25,S5,A,33,20.0,660.0
2024-08-25,S5,B,18,35.0,630.0
2024-08-25,S5,C,76,12.0,912.0
2024-08-26,S1,A,34,20.0,680.0
2024-08-26,S1,B,16,35.0,560.0
2024-08-26,S1,C,51,12.0,612.0
2024-08-26,S2,A,29,20.0,580.0
2024-08-26,S2,B,13,35.0,455.0
2024-08-26,S2,C,69,12.0,828.0
2024-08-26,S3,A,33,20.0,660.0
2024-08-26,S3,B,16,35.0,560.0
2024-08-26,S3,C,54,12.0,648.0
2024-08-26,S4,A,32,20.0,640.0
2024-08-26,S4,B,22,35.0,770.0
2024-08-26,S4,C,81,12.0,972.0
2024-08-26,S5,A,25,20.0,500.0
2024-08-26,S5,B,19,35.0,665.0
2024-08-26,S5,C,45,12.0,540.0
2024-08-27,S1,A,37,20.0,740.0
2024-08-27,S1,B,18,35.0,630.0
2024-08-27,S1,C,52,12.0,624.0
2024-08-27,S2,A,26,20.0,520.0
2024-08-27,S2,B,17,35.0,595.0
2024-08-27,S2,C,56,12.0,672.0
2024-08-27,S3,A,24,20.0,480.0
2024-08-27,S3,B,11,35.0,385.0
2024-08-27,S3,C,52,12.0,624.0
2024-08-27,S4,A,37,20.0,740.0
2024-08-27,S4,B,18,35.0,630.0
2024-08-27,S4,C,63,12.0,756.0
2024-08-27,S5,A,38,20.0,760.0
2024-08-27,S5,B,16,35.0,560.0
2024-08-27,S5,C,57,12.0,684.0
2024-08-28,S1,A,32,20.0,640.0
2024-08-28,S1,B,16,35.0,560.0
2024-08-28,S1,C,51,12.0,612.0
2024-08-28,S2,A,24,20.0,480.0
2024-08-28,S2,B,14,35.0,490.0
2024-08-28,S2,C,51,12.0,612.0
2024-08-28,S3,A,27,20.0,540.0
2024-08-28,S3,B,14,35.0,490.0
2024-08-28,S3,C,50,12.0,600.0
2024-08-28,S4,A,28,20.0,560.0
2024-08-28,S4,B,16,35.0,560.0
2024-08-28,S4,C,54,12.0,648.0
2024-08-28,S5,A,27,20.0,540.0
2024-08-28,S5,B,18,35.0,630.0
2024-08-28,S5,C,55,12.0,660.0
2024-08-29,S1,A,34,20.0,680.0
2024-08-29,S1,B,27,35.0,945.0
2024-08-29,S1,C,52,12.0,624.0
2024-08-29,S2,A,32,20.0,640.0
2024-08-29,S2,B,20,35.0,700.0
2024-08-29,S2,C,65,12.0,780.0
2024-08-29,S3,A,33,20.0,660.0
2024-08-29,S3,B,13,35.0,455.0
2024-08-29,S3,C,68,12.0,816.0
2024-08-29,S4,A,35,20.0,700.0
2024-08-29,S4,B,23,35.0,805.0
2024-08-29,S4,C,46,12.0,552.0
2024-08-29,S5,A,30,20.0,600.0
2024-08-29,S5,B,21,35.0,735.0
2024-08-29,S5,C,75,12.0,900.0
2024-08-30,S1,A,47,20.0,940.0
2024-08-30,S1,B,29,35.0,1015.0
2024-08-30,S1,C,76,12.0,912.0
2024-08-30,S2,A,47,20.0,940.0
2024-08-30,S2,B,22,35.0,770.0
2024-08-30,S2,C,63,12.0,756.0
2024-08-30,S3,A,31,20.0,620.0
2024-08-30,S3,B,22,35.0,770.0
2024-08-30,S3,C,69,12.0,828.0
2024-08-30,S4,A,52,20.0,1040.0
2024-08-30,S4,B,23,35.0,805.0
2024-08-30,S4,C,63,12.0,756.0
2024-08-30,S5,A,41,20.0,820.0
2024-08-30,S5,B,18,35.0,630.0
2024-08-30,S5,C,55,12.0,660.0
2024-08-31,S1,A,52,20.0,1040.0
2024-08-31,S1,B,24,35.0,840.0
2024-08-31,S1,C,84,12.0,1008.0
2024-08-31,S2,A,45,20.0,900.0
2024-08-31,S2,B,21,35.0,735.0
2024-08-31,S2,C,73,12.0,876.0
2024-08-31,S3,A,28,20.0,560.0
2024-08-31,S3,B,26,35.0,910.0
2024-08-31,S3,C,73,12.0,876.0
2024-08-31,S4,A,35,20.0,700.0
2024-08-31,S4,B,29,35.0,1015.0
2024-08-31,S4,C,74,12.0,888.0
2024-08-31,S5,A,40,20.0,800.0
2024-08-31,S5,B,19,35.0,665.0
2024-08-31,S5,C,67,12.0,804.0
2024-09-01,S1,A,34,20.0,680.0
2024-09-01,S1,B,23,35.0,805.0
2024-09-01,S1,C,60,12.0,720.0
2024-09-01,S2,A,27,20.0,540.0
2024-09-01,S2,B,22,35.0,770.0
2024-09-01,S2,C,60,12.0,720.0
2024-09-01,S3,A,45,20.0,900.0
2024-09-01,S3,B,11,35.0,385.0
2024-09-01,S3,C,58,12.0,696.0
2024-09-01,S4,A,23,20.0,460.0
2024-09-01,S4,B,15,35.0,525.0
2024-09-01,S4,C,57,12.0,684.0
2024-09-01,S5,A,38,20.0,760.0
2024-09-01,S5,B,23,35.0,805.0
2024-09-01,S5,C,53,12.0,636.0
2024-09-02,S1,A,28,20.0,560.0
2024-09-02,S1,B,17,35.0,595.0
2024-09-02,S1,C,68,12.0,816.0
2024-09-02,S2,A,35,20.0,700.0
2024-09-02,S2,B,16,35.0,560.0
2024-09-02,S2,C,51,12.0,612.0
2024-09-02,S3,A,28,20.0,560.0
2024-09-02,S3,B,13,35.0,455.0
2024-09-02,S3,C,48,12.0,576.0
2024-09-02,S4,A,27,20.0,540.0
2024-09-02,S4,B,15,35.0,525.0
2024-09-02,S4,C,52,12.0,624.0
2024-09-02,S5,A,29,20.0,580.0
2024-09-02,S5,B,12,35.0,420.0
2024-09-02,S5,C,41,12.0,492.0
2024-09-03,S1,A,25,20.0,500.0
2024-09-03,S1,B,11,35.0,385.0
2024-09-03,S1,C,43,12.0,516.0
2024-09-03,S2,A,25,20.0,500.0
2024-09-03,S2,B,8,35.0,280.0
2024-09-03,S2,C,37,12.0,444.0
2024-09-03,S3,A,33,20.0,660.0
2024-09-03,S3,B,9,35.0,315.0
2024-09-03,S3,C,61,12.0,732.0
2024-09-03,S4,A,33,20.0,660.0
2024-09-03,S4,B,16,35.0,560.0
2024-09-03,S4,C,51,12.0,612.0
2024-09-03,S5,A,34,20.0,680.0
2024-09-03,S5,B,23,35.0,805.0
2024-09-03,S5,C,48,12.0,576.0
2024-09-04,S1,A,29,20.0,580.0
2024-09-04,S1,B,16,35.0,560.0
2024-09-04,S1,C,51,12.0,612.0
2024-09-04,S2,A,25,20.0,500.0
2024-09-04,S2,B,6,35.0,210.0
2024-09-04,S2,C,42,12.0,504.0
2024-09-04,S3,A,25,20.0,500.0
2024-09-04,S3,B,18,35.0,630.0
2024-09-04,S3,C,53,12.0,636.0
2024-09-04,S4,A,26,20.0,520.0
2024-09-04,S4,B,14,35.0,490.0
2024-09-04,S4,C,56,12.0,672.0
2024-09-04,S5,A,37,20.0,740.0
2024-09-04,S5,B,12,35.0,420.0
2024-09-04,S5,C,52,12.0,624.0
2024-09-05,S1,A,32,20.0,640.0
2024-09-05,S1,B,17,35.0,595.0
2024-09-05,S1,C,52,12.0,624.0
2024-09-05,S2,A,29,20.0,580.0
2024-09-05,S2,B,21,35.0,735.0
2024-09-05,S2,C,57,12.0,684.0
2024-09-05,S3,A,39,20.0,780.0
2024-09-05,S3,B,19,35.0,665.0
2024-09-05,S3,C,67,12.0,804.0
2024-09-05,S4,A,32,20.0,640.0
2024-09-05,S4,B,14,35.0,490.0
2024-09-05,S4,C,43,12.0,516.0
2024-09-05,S5,A,23,20.0,460.0
2024-09-05,S5,B,15,35.0,525.0
2024-09-05,S5,C,69,12.0,828.0
2024-09-06,S1,A,39,20.0,780.0
2024-09-06,S1,B,20,35.0,700.0
2024-09-06,S1,C,65,12.0,780.0
2024-09-06,S2,A,34,20.0,680.0
2024-09-06,S2,B,27,35.0,945.0
2024-09-06,S2,C,63,12.0,756.0
2024-09-06,S3,A,41,20.0,820.0
2024-09-06,S3,B,18,35.0,630.0
2024-09-06,S3,C,44,12.0,528.0
2024-09-06,S4,A,26,20.0,520.0
2024-09-06,S4,B,24,35.0,840.0
2024-09-06,S4,C,77,12.0,924.0
2024-09-06,S5,A,45,20.0,900.0
2024-09-06,S5,B,20,35.0,700.0
2024-09-06,S5,C,75,12.0,900.0
2024-09-07,S1,A,33,20.0,660.0
2024-09-07,S1,B,14,35.0,490.0
2024-09-07,S1,C,53,12.0,636.0
2024-09-07,S2,A,45,20.0,900.0
2024-09-07,S2,B,23,35.0,805.0
2024-09-07,S2,C,75,12.0,900.0
2024-09-07,S3,A,29,20.0,580.0
2024-09-07,S3,B,18,35.0,630.0
2024-09-07,S3,C,68,12.0,816.0
2024-09-07,S4,A,39,20.0,780.0
2024-09-07,S4,B,22,35.0,770.0
2024-09-07,S4,C,70,12.0,840.0
2024-09-07,S5,A,37,20.0,740.0
2024-09-07,S5,B,20,35.0,700.0
